dv_1,dv_2,dv_3,dv_4,dv_5,dv_6
-0.098042475940098,-0.504421404441971,-0.599163578120739,0.31712439511703,0.359751341033526,-0.0592673629252019
-0.0793898035315865,-0.150546906919956,-0.207183505594537,-0.00302488886683654,0.701823813457253,0.0745424959483457
-0.669771582606216,0.0752137599197638,0.0889920242831997,0.676067771330394,-0.436260650141502,-0.399104753092642
-1.03994148620818,-0.300089266117602,-0.5000138301719,0.316997140698517,-0.0793135381782849,0.00860019277246993
-0.70967270225456,-0.165943084006027,0.169663267367877,0.101482880322064,0.46680232859128,-0.629311175179085
-0.118621244642321,-0.258773535539313,-0.409016695182248,-0.388427728764243,-0.0254955937017999,-0.0768056139757705
-0.144931956667946,0.156134503729288,-0.556180127419795,0.0480027130592062,0.351172539123841,-0.0895857015920819
-0.0603440854245825,0.0100336215802115,-0.574705453008312,0.648849638770753,0.174798596655017,0.0143859054646028
-0.301300314903861,0.0870954681896198,0.031485871130654,0.763378217962372,0.188305795776636,0.0288396439331941
-0.81764478443706,0.31243068402258,-0.418532927882925,0.557085978626377,0.427418228610768,0.391702281167502
-0.428424399779241,0.248265755501059,-0.511026724634726,-0.620879809693036,-0.407851133032522,-0.0456535584020753
-0.616963583852352,-0.746883631687369,0.148312120614623,0.212236988743642,0.116919735248636,0.0523574190096862
-0.981448575318077,0.191255256306814,-0.618277045544656,-0.171345104868562,0.219954649288838,-0.199610051612958
-0.365199614986677,-0.140405311928851,0.164292456812066,0.152194863625445,0.256146993513697,0.361210271662692
-0.370864322272456,-0.283109986670782,-0.624990955113475,-0.226371798242037,-0.357013394368173,-0.24025146365124
-0.0231774551926488,0.445957038385559,-0.42354337601968,0.49939433151951,-0.317377243319642,-0.173509258546325
-0.414846206678031,-0.985860346847857,-0.16694696990292,0.283176372753561,-0.196889090858783,0.141437006081117
-0.567502109822841,0.239853481658763,0.0703487017669988,-0.0786074186518232,0.109368900008481,0.385098608690317
-0.454090682562819,-0.0883973156637021,-0.177067636303783,0.887223859880559,0.130010300911159,-0.00818467423707572
-0.473233635005834,-0.205003602516752,-0.142637291695259,-0.287559577781822,0.629372041573324,0.58299588001632
-0.222332229383061,-0.324203508643626,0.124301515425844,0.260932959045297,0.08628151297469,-0.0690467400855141
-0.907510754441956,0.712719557966269,-0.594461275382504,0.47949609048786,0.0644309266922531,0.0199850673216397
-0.119075337165228,0.0566828985456316,-0.219850099449764,0.0427208434277331,0.415917426347759,-0.0168420818291262
-0.735116671550061,-0.113582527966106,0.173297491437242,-0.179402222027604,0.0594955082437957,-0.379309209320868
-0.257033577361083,0.379272139488336,-0.251279710028358,0.216303255135536,-0.371086661255805,0.0454080276498363
-0.137574680038171,0.078170554390826,-0.146758278474458,0.67099340814396,-0.114059774797737,-0.134083821531953
-0.244190314017807,0.237674951967474,0.0688740482085019,-0.194547727300297,0.199003218038287,-0.337968376043082
-0.541379108076381,0.267926480655417,0.0783452248958053,0.0575877207327141,-0.411344128757259,0.163913434560136
-0.749022174228143,0.514850517397042,-0.437266438529708,0.57887675083479,0.54595708168321,0.0293960740474242
-0.265839952369089,0.43843421406192,-0.390301868821273,0.242372687219346,0.0246331996762018,0.122440625622041
